sogn_idx,sogn,kommune,kommune_idx,landsdel,landsdel_idx,region,region_idx,land,land_idx
1,9214,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
2,8148,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
3,8011,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
4,8578,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
5,8725,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
6,8074,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
7,8328,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
8,7435,Gribskov,29,Østsjælland,5,Sjælland,2,Danmark,1
9,8948,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
10,7205,Solrød,81,Byen København,1,Hovedstaden,1,Danmark,1
11,8021,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
12,8025,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
13,7973,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
14,8131,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
15,9130,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
16,8113,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
17,8065,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
18,9266,Billund,8,Nordjylland,11,Nordjylland,5,Danmark,1
19,7498,Stevns,83,Københavns omegn,2,Hovedstaden,1,Danmark,1
20,8096,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
21,9205,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
22,7878,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
23,9239,Furesø,24,Østsjælland,5,Sjælland,2,Danmark,1
24,8290,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
25,8827,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
26,9275,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
27,8055,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
28,7162,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
29,7465,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
30,8078,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
31,7405,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
32,8111,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
33,7197,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
34,8568,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
35,9215,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
36,8819,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
37,9292,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
38,9140,Tårnby,89,Nordsjælland,3,Hovedstaden,1,Danmark,1
39,7323,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
40,8014,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
41,8412,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
42,7914,Fredericia,20,Nordjylland,11,Nordjylland,5,Danmark,1
43,7406,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
44,7368,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
45,8776,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
46,8112,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
47,8222,Norddjurs,62,Vestjylland,9,Midtjylland,4,Danmark,1
48,8984,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
49,7907,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
50,8723,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
51,8069,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
52,9195,Lolland,56,Københavns omegn,2,Hovedstaden,1,Danmark,1
53,8027,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
54,8694,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
55,8310,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
56,8077,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
57,9133,København,51,Nordsjælland,3,Hovedstaden,1,Danmark,1
58,8084,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
59,7401,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
60,8336,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
61,9198,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
62,8630,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
63,7988,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
64,8330,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
65,7168,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
66,7213,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
67,8081,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
68,8398,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
69,8248,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
70,7880,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
71,7158,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
72,9068,Gladsaxe,26,Bornholm,4,Hovedstaden,1,Danmark,1
73,9241,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
74,7541,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
75,7972,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
76,8004,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
77,8072,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
78,8773,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
79,8941,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
80,7341,Sorø,82,Københavns omegn,2,Hovedstaden,1,Danmark,1
81,8076,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
82,8070,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
83,7941,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
84,7350,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
85,8041,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
86,7207,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
87,8566,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
88,7425,Allerød,5,Østsjælland,5,Sjælland,2,Danmark,1
89,8293,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
90,9273,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
91,8105,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
92,7209,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
93,8147,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
94,7403,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
95,7374,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
96,7427,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
97,9240,Helsingør,34,Østsjælland,5,Sjælland,2,Danmark,1
98,8209,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
99,8208,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
100,8061,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
101,8591,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
102,7898,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
103,9310,Rudersdal,74,Østsjælland,5,Sjælland,2,Danmark,1
104,9084,Brøndby,10,Bornholm,4,Hovedstaden,1,Danmark,1
105,8034,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
106,8088,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
107,9137,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
108,9276,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
109,8515,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
110,7210,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
111,7869,Kerteminde,49,Østjylland,10,Midtjylland,4,Danmark,1
112,7165,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
113,8073,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
114,7939,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
115,7805,Assens,6,Østjylland,10,Midtjylland,4,Danmark,1
116,8142,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
117,8952,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
118,9018,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
119,8544,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
120,9288,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
121,8490,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
122,7184,Høje-Taastrup,43,Bornholm,4,Hovedstaden,1,Danmark,1
123,7343,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
124,7217,Køge,52,Byen København,1,Hovedstaden,1,Danmark,1
125,9015,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
126,9123,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
127,8746,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
128,8522,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
129,8015,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
130,7966,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
131,8255,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
132,8031,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
133,8920,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
134,7163,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
135,7547,Stevns,83,Københavns omegn,2,Hovedstaden,1,Danmark,1
136,7996,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
137,7340,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
138,7789,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
139,8349,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
140,9080,Rudersdal,74,Østsjælland,5,Sjælland,2,Danmark,1
141,7361,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
142,8499,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
143,7420,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
144,7950,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
145,8691,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
146,8283,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
147,7402,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
148,8124,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
149,8541,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
150,8557,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
151,7991,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
152,8035,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
153,7208,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
154,7897,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
155,9097,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
156,8643,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
157,8023,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
158,7279,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
159,8270,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
160,8605,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
161,8502,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
162,7110,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
163,8787,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
164,8323,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
165,9211,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
166,8275,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
167,8050,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
168,8818,Struer,84,Sydjylland,8,Syddanmark,3,Danmark,1
169,8803,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
170,8929,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
171,7923,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
172,8047,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
173,8246,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
174,8595,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
175,9189,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
176,7232,Kalundborg,48,Københavns omegn,2,Hovedstaden,1,Danmark,1
177,7769,Nyborg,64,Østjylland,10,Midtjylland,4,Danmark,1
178,8353,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
179,8760,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
180,8778,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
181,8496,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
182,8745,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
183,7872,Kerteminde,49,Østjylland,10,Midtjylland,4,Danmark,1
184,9108,Greve,28,Byen København,1,Hovedstaden,1,Danmark,1
185,8565,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
186,7150,Ishøj,46,Bornholm,4,Hovedstaden,1,Danmark,1
187,7344,Ringsted,72,Københavns omegn,2,Hovedstaden,1,Danmark,1
188,7212,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
189,9238,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
190,8494,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
191,8038,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
192,7224,Kalundborg,48,Københavns omegn,2,Hovedstaden,1,Danmark,1
193,8030,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
194,8645,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
195,8849,Lemvig,55,Sydjylland,8,Syddanmark,3,Danmark,1
196,9120,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
197,8079,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
198,7884,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
199,9065,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
200,7161,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
201,8911,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
202,7812,Assens,6,Østjylland,10,Midtjylland,4,Danmark,1
203,7171,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
204,9093,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
205,7172,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
206,9107,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
207,8889,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
208,8825,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
209,9188,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
210,8796,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
211,9221,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
212,8228,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
213,9155,Allerød,5,Østsjælland,5,Sjælland,2,Danmark,1
214,7375,Faxe,18,Københavns omegn,2,Hovedstaden,1,Danmark,1
215,8966,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
216,7354,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
217,8316,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
218,8969,Haderslev,31,Nordjylland,11,Nordjylland,5,Danmark,1
219,7881,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
220,8090,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
221,8205,Mariagerfjord,59,Fyn,7,Syddanmark,3,Danmark,1
222,7904,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
223,7198,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
224,7529,Faxe,18,Københavns omegn,2,Hovedstaden,1,Danmark,1
225,8617,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
226,7964,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
227,7440,Helsingør,34,Østsjælland,5,Sjælland,2,Danmark,1
228,8890,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
229,9187,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
230,8935,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
231,7422,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
232,8334,Rebild,70,Fyn,7,Syddanmark,3,Danmark,1
233,8909,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
234,7346,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
235,8785,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
236,8216,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
237,8922,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
238,7416,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
239,8912,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
240,8563,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
241,8747,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
242,7170,Roskilde,73,Byen København,1,Hovedstaden,1,Danmark,1
243,7937,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
244,8067,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
245,9143,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
246,8247,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
247,7467,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
248,7174,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
249,7982,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
250,8821,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
251,8624,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
252,7281,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
253,7475,Vordingborg,97,Københavns omegn,2,Hovedstaden,1,Danmark,1
254,7286,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
255,8647,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
256,8080,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
257,8771,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
258,9092,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
259,7443,Helsingør,34,Østsjælland,5,Sjælland,2,Danmark,1
260,7931,Kolding,50,Nordjylland,11,Nordjylland,5,Danmark,1
261,7479,Vordingborg,97,Københavns omegn,2,Hovedstaden,1,Danmark,1
262,7951,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
263,8042,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
264,8046,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
265,8230,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
266,8287,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
267,7114,Gentofte,25,Bornholm,4,Hovedstaden,1,Danmark,1
268,8332,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
269,7313,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
270,7419,Frederikssund,23,Østsjælland,5,Sjælland,2,Danmark,1
271,8535,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
272,8918,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
273,8534,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
274,7517,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
275,9058,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
276,7551,Stevns,83,Københavns omegn,2,Hovedstaden,1,Danmark,1
277,8064,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
278,8880,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
279,7920,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
280,9105,Greve,28,Byen København,1,Hovedstaden,1,Danmark,1
281,8226,Syddjurs,86,Vestjylland,9,Midtjylland,4,Danmark,1
282,8537,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
283,8129,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
284,9104,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
285,8766,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
286,8106,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
287,7839,Middelfart,60,Østjylland,10,Midtjylland,4,Danmark,1
288,7280,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
289,7356,Slagelse,80,Københavns omegn,2,Hovedstaden,1,Danmark,1
290,8716,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
291,8012,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
292,8326,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
293,8517,Vesthimmerlands,95,Fyn,7,Syddanmark,3,Danmark,1
294,8140,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
295,8043,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
296,7410,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
297,8567,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
298,9277,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
299,8782,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
300,9026,Aabenraa,1,Nordjylland,11,Nordjylland,5,Danmark,1
301,8197,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
302,8607,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
303,9253,Odense,67,Østjylland,10,Midtjylland,4,Danmark,1
304,7149,Vallensbæk,91,Bornholm,4,Hovedstaden,1,Danmark,1
305,8916,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
306,8413,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
307,9177,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
308,8947,Vejen,93,Nordjylland,11,Nordjylland,5,Danmark,1
309,9046,Tønder,90,Nordjylland,11,Nordjylland,5,Danmark,1
310,8621,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
311,7413,Egedal,13,Østsjælland,5,Sjælland,2,Danmark,1
312,8826,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
313,7404,Hillerød,37,Østsjælland,5,Sjælland,2,Danmark,1
314,8552,Skive,79,Sydjylland,8,Syddanmark,3,Danmark,1
315,8670,Morsø,61,Fyn,7,Syddanmark,3,Danmark,1
316,8832,Holstebro,40,Sydjylland,8,Syddanmark,3,Danmark,1
317,8054,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
318,8729,Thisted,88,Fyn,7,Syddanmark,3,Danmark,1
319,7192,Dragør,12,Nordsjælland,3,Hovedstaden,1,Danmark,1
320,7395,Gribskov,29,Østsjælland,5,Sjælland,2,Danmark,1
321,7278,Holbæk,39,Københavns omegn,2,Hovedstaden,1,Danmark,1
322,8403,Brønderslev,11,Fyn,7,Syddanmark,3,Danmark,1
323,8504,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
324,7175,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
325,7748,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
326,7542,Stevns,83,Københavns omegn,2,Hovedstaden,1,Danmark,1
327,7155,Albertslund,4,Bornholm,4,Hovedstaden,1,Danmark,1
328,8615,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
329,7953,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
330,8717,Jammerbugt,47,Fyn,7,Syddanmark,3,Danmark,1
331,8006,Horsens,41,Vestjylland,9,Midtjylland,4,Danmark,1
332,7701,Faaborg-Midtfyn,15,Østjylland,10,Midtjylland,4,Danmark,1
333,8616,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
334,8628,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
335,8753,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
336,8511,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
337,9282,Ikast-Brande,45,Sydjylland,8,Syddanmark,3,Danmark,1
338,8016,Skanderborg,78,Vestjylland,9,Midtjylland,4,Danmark,1
339,7201,Solrød,81,Byen København,1,Hovedstaden,1,Danmark,1
340,8329,Aalborg,2,Fyn,7,Syddanmark,3,Danmark,1
341,9316,Favrskov,17,Vestjylland,9,Midtjylland,4,Danmark,1
342,7976,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
343,8793,Herning,36,Sydjylland,8,Syddanmark,3,Danmark,1
344,7722,Svendborg,85,Østjylland,10,Midtjylland,4,Danmark,1
345,7513,Næstved,65,Københavns omegn,2,Hovedstaden,1,Danmark,1
346,8485,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
347,7938,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
348,7918,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
349,7121,Lyngby-Taarbæk,57,Bornholm,4,Hovedstaden,1,Danmark,1
350,8772,Ringkøbing-Skjern,71,Sydjylland,8,Syddanmark,3,Danmark,1
351,9028,Sønderborg,87,Nordjylland,11,Nordjylland,5,Danmark,1
352,7949,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
353,8091,Odder,66,Vestjylland,9,Midtjylland,4,Danmark,1
354,9132,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
355,8215,Randers,69,Vestjylland,9,Midtjylland,4,Danmark,1
356,7965,Hedensted,33,Vestjylland,9,Midtjylland,4,Danmark,1
357,7731,Nyborg,64,Østjylland,10,Midtjylland,4,Danmark,1
358,7908,Vejle,94,Nordjylland,11,Nordjylland,5,Danmark,1
359,7200,Greve,28,Byen København,1,Hovedstaden,1,Danmark,1
360,9213,Silkeborg,77,Vestjylland,9,Midtjylland,4,Danmark,1
361,7176,Lejre,54,Byen København,1,Hovedstaden,1,Danmark,1
362,7545,Stevns,83,Københavns omegn,2,Hovedstaden,1,Danmark,1
363,8875,Varde,92,Nordjylland,11,Nordjylland,5,Danmark,1
364,8249,Aarhus,3,Vestjylland,9,Midtjylland,4,Danmark,1
365,8917,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
366,9114,Billund,8,Nordjylland,11,Nordjylland,5,Danmark,1
367,8526,Viborg,96,Sydjylland,8,Syddanmark,3,Danmark,1
368,9034,Esbjerg,14,Nordjylland,11,Nordjylland,5,Danmark,1
